Status,Country,ReactorCode,Reactor Name,Type,Grid Connection,Online,Commercial operation,Shutdown,Offline,Latitude,Longitude,Link1,Link2,Link3,Power from Nuclear
Operational,United States,US-389,ST. LUCIE-2,PWR,6/1/1983,"June, 1983",8/1/1983,,None (Currently operational),27.34861,-80.24639,https://en.wikipedia.org/wiki/St._Lucie_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-382,WATERFORD-3,PWR,3/1/1985,"March, 1985",9/1/1985,,None (Currently operational),29.99528,-90.47111,https://en.wikipedia.org/wiki/Waterford_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-348,FARLEY-1,PWR,8/1/1977,"August, 1977",12/1/1977,,None (Currently operational),31.22306,-85.11167,https://en.wikipedia.org/wiki/Joseph_M._Farley_Nuclear_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-364,FARLEY-2,PWR,5/1/1981,"May, 1981",7/1/1981,,None (Currently operational),31.22306,-85.11167,https://en.wikipedia.org/wiki/Joseph_M._Farley_Nuclear_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-424,VOGTLE-1,PWR,3/1/1987,"March, 1987",6/1/1987,,None (Currently operational),33.14333,-81.76056,https://en.wikipedia.org/wiki/Vogtle_Electric_Generating_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-425,VOGTLE-2,PWR,4/1/1989,"April, 1989",5/1/1989,,None (Currently operational),33.14333,-81.76056,https://en.wikipedia.org/wiki/Vogtle_Electric_Generating_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-395,SUMMER-1,PWR,11/1/1982,"November, 1982",1/1/1984,,None (Currently operational),34.29861,-81.31472,https://en.wikipedia.org/wiki/Virgil_C._Summer_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-259,BROWNS FERRY-1,BWR,10/1/1973,"October, 1973",8/1/1974,,None (Currently operational),34.70389,-87.11861,https://en.wikipedia.org/wiki/Browns_Ferry_Nuclear_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-260,BROWNS FERRY-2,BWR,8/1/1974,"August, 1974",3/1/1975,,None (Currently operational),34.70389,-87.11861,https://en.wikipedia.org/wiki/Browns_Ferry_Nuclear_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-296,BROWNS FERRY-3,BWR,9/1/1976,"September, 1976",3/1/1977,,None (Currently operational),34.70389,-87.11861,https://en.wikipedia.org/wiki/Browns_Ferry_Nuclear_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-390,WATTS BAR-1,PWR,2/1/1996,"February, 1996",5/1/1996,,None (Currently operational),35.60278,-84.78944,https://en.wikipedia.org/wiki/Watts_Bar_Nuclear_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-391,WATTS BAR-2,PWR,6/1/2016,"June, 2016",10/1/2016,,None (Currently operational),35.60278,-84.78944,https://en.wikipedia.org/wiki/Watts_Bar_Nuclear_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-338,NORTH ANNA-1,PWR,4/1/1978,"April, 1978",6/1/1978,,None (Currently operational),38.06056,-77.78944,https://en.wikipedia.org/wiki/North_Anna_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-339,NORTH ANNA-2,PWR,8/1/1980,"August, 1980",12/1/1980,,None (Currently operational),38.06056,-77.78944,https://en.wikipedia.org/wiki/North_Anna_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-482,WOLF CREEK,PWR,6/1/1985,"June, 1985",9/1/1985,,None (Currently operational),38.23889,-95.68889,https://en.wikipedia.org/wiki/Wolf_Creek_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-317,CALVERT CLIFFS-1,PWR,1/1/1975,"January, 1975",5/1/1975,,None (Currently operational),38.43194,-76.44222,https://en.wikipedia.org/wiki/Calvert_Cliffs_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-318,CALVERT CLIFFS-2,PWR,12/1/1976,"December, 1976",4/1/1977,,None (Currently operational),38.43194,-76.44222,https://en.wikipedia.org/wiki/Calvert_Cliffs_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-277,PEACH BOTTOM-2,BWR,2/1/1974,"February, 1974",7/1/1974,,None (Currently operational),39.75833,-76.26806,https://en.wikipedia.org/wiki/Peach_Bottom_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-278,PEACH BOTTOM-3,BWR,9/1/1974,"September, 1974",12/1/1974,,None (Currently operational),39.75833,-76.26806,https://en.wikipedia.org/wiki/Peach_Bottom_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-461,CLINTON-1,BWR,4/1/1987,"April, 1987",11/1/1987,,None (Currently operational),40.17222,-88.835,https://en.wikipedia.org/wiki/Clinton_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-298,COOPER,BWR,5/1/1974,"May, 1974",7/1/1974,,None (Currently operational),40.36194,-95.64139,https://en.wikipedia.org/wiki/Cooper_Nuclear_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-237,DRESDEN-2,BWR,4/1/1970,"April, 1970",6/1/1970,,None (Currently operational),41.38972,-88.26806,https://en.wikipedia.org/wiki/Dresden_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-249,DRESDEN-3,BWR,7/1/1971,"July, 1971",11/1/1971,,None (Currently operational),41.38972,-88.26806,https://en.wikipedia.org/wiki/Dresden_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-254,QUAD CITIES-1,BWR,4/1/1972,"April, 1972",2/1/1973,,None (Currently operational),41.72639,-90.31,https://en.wikipedia.org/wiki/Quad_Cities_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-265,QUAD CITIES-2,BWR,5/1/1972,"May, 1972",3/1/1973,,None (Currently operational),41.72639,-90.31,https://en.wikipedia.org/wiki/Quad_Cities_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-440,PERRY-1,BWR,12/1/1986,"December, 1986",11/1/1987,,None (Currently operational),41.80083,-81.14333,https://en.wikipedia.org/wiki/Perry_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-255,PALISADES,PWR,12/1/1971,"December, 1971",12/1/1971,,None (Currently operational),42.32278,-86.31444,https://en.wikipedia.org/wiki/Palisades_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-244,GINNA,PWR,12/1/1969,"December, 1969",7/1/1970,,None (Currently operational),43.27778,-77.31,https://en.wikipedia.org/wiki/R._E._Ginna_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-333,FITZPATRICK,BWR,2/1/1975,"February, 1975",7/1/1975,,None (Currently operational),43.5233,-76.3983,https://en.wikipedia.org/wiki/James_A._FitzPatrick_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-263,MONTICELLO,BWR,3/1/1971,"March, 1971",6/1/1971,,None (Currently operational),45.33361,-93.84917,https://en.wikipedia.org/wiki/Monticello_Nuclear_Generating_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Operational,United States,US-397,COLUMBIA,BWR,5/1/1984,"May, 1984",12/1/1984,,None (Currently operational),46.47111,-119.33389,https://en.wikipedia.org/wiki/Columbia_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-302,CRYSTAL RIVER-3, PWR,1/1/1977,"January, 1977",3/1/1977,2/1/2013,"February, 2013",28.9575,-82.69833,https://en.wikipedia.org/wiki/Crystal_River_Nuclear_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-10,DRESDEN-1, BWR,4/1/1960,"April, 1960",7/1/1960,10/1/1978,"October, 1978",41.38972,-88.26806,https://en.wikipedia.org/wiki/Dresden_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-285,FORT CALHOUN-1, PWR,8/1/1973,"August, 1973",9/1/1973,10/1/2016,"October, 2016",41.52028,-96.07722,https://en.wikipedia.org/wiki/Fort_Calhoun_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-171,PEACH BOTTOM-1, HTGR,1/1/1967,"January, 1967",6/1/1967,11/1/1974,"November, 1974",39.75833,-76.26806,https://en.wikipedia.org/wiki/Peach_Bottom_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-312,RANCHO SECO-1, PWR,10/1/1974,"October, 1974",4/1/1975,6/1/1989,"June, 1989",38.34528,-121.12167,https://en.wikipedia.org/wiki/Rancho_Seco_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-206,SAN ONOFRE-1, PWR,7/1/1967,"July, 1967",1/1/1968,11/1/1992,"November, 1992",33.36889,-117.555,https://en.wikipedia.org/wiki/San_Onofre_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-361,SAN ONOFRE-2, PWR,9/1/1982,"September, 1982",8/1/1983,6/1/2013,"June, 2013",33.36889,-117.555,https://en.wikipedia.org/wiki/San_Onofre_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-362,SAN ONOFRE-3, PWR,9/1/1983,"September, 1983",4/1/1984,6/1/2013,"June, 2013",33.36889,-117.555,https://en.wikipedia.org/wiki/San_Onofre_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-295,ZION-1, PWR,6/1/1973,"June, 1973",12/1/1973,2/1/1998,"February, 1998",42.44611,-87.80278,https://en.wikipedia.org/wiki/Zion_Nuclear_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-304,ZION-2, PWR,12/1/1973,"December, 1973",9/1/1974,2/1/1998,"February, 1998",42.446111,-87.802778,https://en.wikipedia.org/wiki/Zion_Nuclear_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-155,BIG ROCK POINT, BWR,12/1/1962,"December, 1962",3/1/1963,8/1/1997,"August, 1997",45.35889,-85.19722,https://en.wikipedia.org/wiki/Big_Rock_Point_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-014,BONUS, BWR,8/1/1964,"August, 1964",9/1/1965,6/1/1968,"June, 1968",18.36639,-67.26861,https://en.wikipedia.org/wiki/Boiling_Nuclear_Superheater_(BONUS)_Reactor_Facility,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-144,CVTR, PHWR,12/1/1963,"December, 1963",12/1/1963,1/1/1967,"January, 1967",34.2625,-81.329167,https://en.wikipedia.org/wiki/Carolinas%25E2%2580%2593Virginia_Tube_Reactor,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-011,ELK RIVER, BWR,8/1/1963,"August, 1963",7/1/1964,2/1/1968,"February, 1968",45.295172,-93.5567,https://en.wikipedia.org/wiki/Elk_River_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-267,FORT ST. VRAIN, HTGR,12/1/1976,"December, 1976",7/1/1979,8/1/1989,"August, 1989",40.24444,-104.87417,https://en.wikipedia.org/wiki/Fort_St._Vrain_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-018,GE VALLECITOS, BWR,10/1/1957,"October, 1957",10/1/1957,12/1/1963,"December, 1963",37.6132667,-121.8401639,https://en.wikipedia.org/wiki/Vallecitos_Nuclear_Center,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-213,HADDAM NECK, PWR,8/1/1967,"August, 1967",1/1/1968,12/1/1996,"December, 1996",41.48222,-72.49833,https://en.wikipedia.org/wiki/Connecticut_Yankee_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-077,HALLAM, X,9/1/1963,"September, 1963",11/1/1963,9/1/1964,"September, 1964",40.55925,-96.7847111,https://en.wikipedia.org/wiki/Hallam_Nuclear_Power_Facility,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-133,HUMBOLDT BAY, BWR,4/1/1963,"April, 1963",8/1/1963,7/1/1976,"July, 1976",40.7413222,-124.2090444,https://en.wikipedia.org/wiki/Humboldt_Bay_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-305,KEWAUNEE, PWR,4/1/1974,"April, 1974",6/1/1974,5/1/2013,"May, 2013",44.34222,-87.53611,https://en.wikipedia.org/wiki/Kewaunee_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-409,LACROSSE, BWR,4/1/1968,"April, 1968",11/1/1969,4/1/1987,"April, 1987",43.5601,-91.2315,https://en.wikipedia.org/wiki/La_Crosse_Boiling_Water_Reactor,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-309,MAINE YANKEE, PWR,11/1/1972,"November, 1972",12/1/1972,8/1/1997,"August, 1997",43.95056,-69.69583,https://en.wikipedia.org/wiki/Maine_Yankee_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-219,OYSTER CREEK, BWR,9/1/1969,"September, 1969",12/1/1969,9/1/2018,"September, 2018",39.81472,-74.205,https://en.wikipedia.org/wiki/Oyster_Creek_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-130,PATHFINDER, BWR,7/1/1966,"July, 1966",8/1/1966,10/1/1967,"October, 1967",43.60361,-96.6375,https://en.wikipedia.org/wiki/Pathfinder_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-012,PIQUA, X,7/1/1963,"July, 1963",11/1/1963,1/1/1966,"January, 1966",40.1323167,-84.2347667,https://en.wikipedia.org/wiki/Piqua_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-146,SAXTON, PWR,3/1/1967,"March, 1967",3/1/1967,5/1/1972,"May, 1972",40.22694,-78.24194,https://en.wikipedia.org/wiki/Saxton_Nuclear_Generating_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-001,SHIPPINGPORT, PWR,12/1/1957,"December, 1957",5/1/1958,10/1/1982,"October, 1982",40.62111,-80.43528,https://en.wikipedia.org/wiki/Shippingport_Atomic_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-322,SHOREHAM, BWR,8/1/1986,"August, 1986",8/1/1986,5/1/1989,"May, 1989",40.96111,-72.865,https://en.wikipedia.org/wiki/Shoreham_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-344,TROJAN, PWR,12/1/1975,"December, 1975",5/1/1976,11/1/1992,"November, 1992",46.03833,-122.885,https://en.wikipedia.org/wiki/Trojan_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-271,VERMONT YANKEE, BWR,9/1/1972,"September, 1972",11/1/1972,12/1/2014,"December, 2014",42.77889,-72.51306,https://en.wikipedia.org/wiki/Vermont_Yankee_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
Shut Down,United States,US-29,YANKEE NPS, PWR,11/1/1960,"November, 1960",7/1/1961,10/1/1991,"October, 1991",42.7278389,-72.9291083,https://en.wikipedia.org/wiki/Yankee_Rowe_Nuclear_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
