Status,Country,ReactorCode,Reactor Name,Type,Grid Connection,Commercial operation,Shutdown,Latitude,Longitude,Link1,Link2,Link3
Operational,"KOREA,REP.OF",KR-22,SHIN-KORI-2,PWR,1/1/2012,7/1/2012,,35.319904,129.290053,https://en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/SHIN-KORI-1,
Operational,"KOREA,REP.OF",KR-25,SHIN-KORI-3,PWR,1/1/2016,12/1/2016,,35.319904,129.290053,https://en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/SHIN-KORI-1,
Operational,"KOREA,REP.OF",KR-26,SHIN-KORI-4,PWR,4/1/2019,8/1/2019,,35.319904,129.290053,https://en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/SHIN-KORI-1,
Operational,"KOREA,REP.OF",KR-7,HANBIT-1,PWR,3/1/1986,8/1/1986,,35.415,126.42389,https://en.wikipedia.org/wiki/Hanbit_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-8,HANBIT-2,PWR,11/1/1986,6/1/1987,,35.415,126.42389,https://en.wikipedia.org/wiki/Hanbit_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-11,HANBIT-3,PWR,10/1/1994,3/1/1995,,35.415,126.42389,https://en.wikipedia.org/wiki/Hanbit_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-12,HANBIT-4,PWR,7/1/1995,1/1/1996,,35.415,126.42389,https://en.wikipedia.org/wiki/Hanbit_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-17,HANBIT-5,PWR,12/1/2001,5/1/2002,,35.415,126.42389,https://en.wikipedia.org/wiki/Hanbit_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-18,HANBIT-6,PWR,9/1/2002,12/1/2002,,35.415,126.42389,https://en.wikipedia.org/wiki/Hanbit_Nuclear_Power_Plant,,
Operational,USA,US-369,MCGUIRE-1,PWR,9/1/1981,12/1/1981,,35.4325,-80.94833,https://en.wikipedia.org/wiki/McGuire_Nuclear_Station,https://www.nrc.gov/info-finder/reactors/mcg1.html,
Operational,USA,US-370,MCGUIRE-2,PWR,5/1/1983,3/1/1984,,35.4325,-80.94833,https://en.wikipedia.org/wiki/McGuire_Nuclear_Station,https://www.nrc.gov/info-finder/reactors/mcg1.html,
Operational,JAPAN,JP-8,TAKAHAMA-1,PWR,3/1/1974,11/1/1974,,35.5219917,135.5039556,https://en.wikipedia.org/wiki/Takahama_Nuclear_Power_Plant,,
Operational,JAPAN,JP-13,TAKAHAMA-2,PWR,1/1/1975,11/1/1975,,35.5219917,135.5039556,https://en.wikipedia.org/wiki/Takahama_Nuclear_Power_Plant,,
Operational,JAPAN,JP-29,TAKAHAMA-3,PWR,5/1/1984,1/1/1985,,35.5219917,135.5039556,https://en.wikipedia.org/wiki/Takahama_Nuclear_Power_Plant,,
Operational,JAPAN,JP-30,TAKAHAMA-4,PWR,11/1/1984,6/1/1985,,35.5219917,135.5039556,https://en.wikipedia.org/wiki/Takahama_Nuclear_Power_Plant,,
Operational,JAPAN,JP-41,SHIMANE-2,BWR,7/1/1988,2/1/1989,,35.53833,132.99917,https://en.wikipedia.org/wiki/Shimane_Nuclear_Power_Plant,,
Operational,JAPAN,JP-50,OHI-3,PWR,6/1/1991,12/1/1991,,35.540625,135.652033,https://en.wikipedia.org/wiki/%25C5%258Ci_Nuclear_Power_Plant,,
Operational,JAPAN,JP-51,OHI-4,PWR,6/1/1992,2/1/1993,,35.540625,135.652033,https://en.wikipedia.org/wiki/%25C5%258Ci_Nuclear_Power_Plant,,
Operational,USA,US-390,WATTS BAR-1,PWR,2/1/1996,5/1/1996,,35.60278,-84.78944,https://en.wikipedia.org/wiki/Watts_Bar_Nuclear_Plant,,
Operational,USA,US-391,WATTS BAR-2,PWR,6/1/2016,10/1/2016,,35.60278,-84.78944,https://en.wikipedia.org/wiki/Watts_Bar_Nuclear_Plant,,
Operational,USA,US-400,HARRIS-1,PWR,1/1/1987,5/1/1987,,35.6333,-78.955,https://en.wikipedia.org/wiki/Shearon_Harris_Nuclear_Power_Plant,https://www.nrc.gov/info-finder/reactors/har1.html,
Operational,JAPAN,JP-14,MIHAMA-3,PWR,2/1/1976,12/1/1976,,35.703475,135.9635778,https://en.wikipedia.org/wiki/Mihama_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-4,WOLSONG-2,PHWR,4/1/1997,7/1/1997,,35.71667,129.47778,https://en.wikipedia.org/wiki/Wolseong_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-15,WOLSONG-3,PHWR,3/1/1998,7/1/1998,,35.71667,129.47778,https://en.wikipedia.org/wiki/Wolseong_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-16,WOLSONG-4,PHWR,5/1/1999,10/1/1999,,35.71667,129.47778,https://en.wikipedia.org/wiki/Wolseong_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-23,SHIN-WOLSONG-1,PWR,1/1/2012,7/1/2012,,35.71667,129.47778,#N/A,,
Operational,"KOREA,REP.OF",KR-24,SHIN-WOLSONG-2,PWR,2/1/2015,7/1/2015,,35.71667,129.47778,#N/A,,
Operational,JAPAN,JP-34,TSURUGA-2,PWR,6/1/1986,2/1/1987,,35.75194,136.01889,https://en.wikipedia.org/wiki/Tsuruga_Nuclear_Power_Plant,,
Operational,JAPAN,JP-21,TOKAI-2,BWR,3/1/1978,11/1/1978,,36.466389,140.606667,https://en.wikipedia.org/wiki/T%25C5%258Dkai_Nuclear_Power_Plant,,
Operational,CHINA,CN-30,HAIYANG-1,PWR,8/1/2018,10/1/2018,,36.7083,121.383,https://en.wikipedia.org/wiki/Haiyang_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/HAIYANG-1,
Operational,CHINA,CN-31,HAIYANG-2,PWR,10/1/2018,1/1/2019,,36.7083,121.383,https://en.wikipedia.org/wiki/Haiyang_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/HAIYANG-1,
Operational,JAPAN,JP-48,SHIKA-1,BWR,1/1/1993,7/1/1993,,37.06111,136.72639,https://en.wikipedia.org/wiki/Shika_Nuclear_Power_Plant,,
Operational,JAPAN,JP-59,SHIKA-2,BWR,7/1/2005,3/1/2006,,37.06111,136.72639,https://en.wikipedia.org/wiki/Shika_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-9,HANUL-1,PWR,4/1/1988,9/1/1988,,37.09278,129.38361,https://en.wikipedia.org/wiki/Hanul_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-10,HANUL-2,PWR,4/1/1989,9/1/1989,,37.09278,129.38361,https://en.wikipedia.org/wiki/Hanul_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-13,HANUL-3,PWR,1/1/1998,8/1/1998,,37.09278,129.38361,https://en.wikipedia.org/wiki/Hanul_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-14,HANUL-4,PWR,12/1/1998,12/1/1999,,37.09278,129.38361,https://en.wikipedia.org/wiki/Hanul_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-19,HANUL-5,PWR,12/1/2003,7/1/2004,,37.09278,129.38361,https://en.wikipedia.org/wiki/Hanul_Nuclear_Power_Plant,,
Operational,"KOREA,REP.OF",KR-20,HANUL-6,PWR,1/1/2005,4/1/2005,,37.09278,129.38361,https://en.wikipedia.org/wiki/Hanul_Nuclear_Power_Plant,,
Operational,USA,US-280,SURRY-1,PWR,7/1/1972,12/1/1972,,37.16556,-76.69778,https://en.wikipedia.org/wiki/Surry_Nuclear_Power_Plant,https://www.nrc.gov/info-finder/reactors/sur1.html,
Operational,USA,US-281,SURRY-2,PWR,3/1/1973,5/1/1973,,37.16556,-76.69778,https://en.wikipedia.org/wiki/Surry_Nuclear_Power_Plant,https://www.nrc.gov/info-finder/reactors/sur1.html,
Operational,JAPAN,JP-33,KASHIWAZAKI KARIWA-1,BWR,2/1/1985,9/1/1985,,37.42833,138.60167,https://en.wikipedia.org/wiki/Kashiwazaki-Kariwa_Nuclear_Power_Plant,,
Operational,JAPAN,JP-39,KASHIWAZAKI KARIWA-2,BWR,2/1/1990,9/1/1990,,37.42833,138.60167,https://en.wikipedia.org/wiki/Kashiwazaki-Kariwa_Nuclear_Power_Plant,,
Operational,JAPAN,JP-52,KASHIWAZAKI KARIWA-3,BWR,12/1/1992,8/1/1993,,37.42833,138.60167,https://en.wikipedia.org/wiki/Kashiwazaki-Kariwa_Nuclear_Power_Plant,,
Operational,JAPAN,JP-53,KASHIWAZAKI KARIWA-4,BWR,12/1/1993,8/1/1994,,37.42833,138.60167,https://en.wikipedia.org/wiki/Kashiwazaki-Kariwa_Nuclear_Power_Plant,,
Operational,JAPAN,JP-40,KASHIWAZAKI KARIWA-5,BWR,9/1/1989,4/1/1990,,37.42833,138.60167,https://en.wikipedia.org/wiki/Kashiwazaki-Kariwa_Nuclear_Power_Plant,,
Operational,JAPAN,JP-55,KASHIWAZAKI KARIWA-6,BWR,1/1/1996,11/1/1996,,37.42833,138.60167,https://en.wikipedia.org/wiki/Kashiwazaki-Kariwa_Nuclear_Power_Plant,,
Operational,JAPAN,JP-56,KASHIWAZAKI KARIWA-7,BWR,12/1/1996,7/1/1997,,37.42833,138.60167,https://en.wikipedia.org/wiki/Kashiwazaki-Kariwa_Nuclear_Power_Plant,,
Operational,USA,US-338,NORTH ANNA-1,PWR,4/1/1978,6/1/1978,,38.06056,-77.78944,https://en.wikipedia.org/wiki/North_Anna_Nuclear_Generating_Station,,
Operational,USA,US-339,NORTH ANNA-2,PWR,8/1/1980,12/1/1980,,38.06056,-77.78944,https://en.wikipedia.org/wiki/North_Anna_Nuclear_Generating_Station,,
Operational,USA,US-482,WOLF CREEK,PWR,6/1/1985,9/1/1985,,38.23889,-95.68889,https://en.wikipedia.org/wiki/Wolf_Creek_Generating_Station,,
Operational,JAPAN,JP-54,ONAGAWA-2,BWR,12/1/1994,7/1/1995,,38.40111,141.49972,https://en.wikipedia.org/wiki/Onagawa_Nuclear_Power_Plant,,
Operational,JAPAN,JP-57,ONAGAWA-3,BWR,5/1/2001,1/1/2002,,38.40111,141.49972,https://en.wikipedia.org/wiki/Onagawa_Nuclear_Power_Plant,,
Operational,USA,US-317,CALVERT CLIFFS-1,PWR,1/1/1975,5/1/1975,,38.43194,-76.44222,https://en.wikipedia.org/wiki/Calvert_Cliffs_Nuclear_Power_Plant,,
Operational,USA,US-318,CALVERT CLIFFS-2,PWR,12/1/1976,4/1/1977,,38.43194,-76.44222,https://en.wikipedia.org/wiki/Calvert_Cliffs_Nuclear_Power_Plant,,
Operational,USA,US-483,CALLAWAY-1,PWR,10/1/1984,12/1/1984,,38.76167,-91.78,https://en.wikipedia.org/wiki/Callaway_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/CALLAWAY-1,
Operational,SPAIN,ES-10,COFRENTES,BWR,10/1/1984,3/1/1985,,39.21667,-1.05,https://en.wikipedia.org/wiki/Cofrentes_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/spain.aspx,
Operational,USA,US-272,SALEM-1,PWR,12/1/1976,6/1/1977,,39.46278,-75.53556,https://en.wikipedia.org/wiki/Salem_Nuclear_Power_Plant,https://www.nrc.gov/info-finder/reactors/salm1.html,
Operational,USA,US-311,SALEM-2,PWR,6/1/1981,10/1/1981,,39.46278,-75.53556,https://en.wikipedia.org/wiki/Salem_Nuclear_Power_Plant,https://www.nrc.gov/info-finder/reactors/salm1.html,
Operational,USA,US-354,HOPE CREEK-1,BWR,8/1/1986,12/1/1986,,39.46778,-75.53806,https://en.wikipedia.org/wiki/Hope_Creek_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/HOPE%2520CREEK-1,
Operational,CHINA,CN-84,CEFR,FBR,7/1/2011,,,39.74083,116.03028,https://en.wikipedia.org/wiki/China_Experimental_Fast_Reactor,,
Operational,USA,US-277,PEACH BOTTOM-2,BWR,2/1/1974,7/1/1974,,39.75833,-76.26806,https://en.wikipedia.org/wiki/Peach_Bottom_Nuclear_Generating_Station,,
Operational,USA,US-278,PEACH BOTTOM-3,BWR,9/1/1974,12/1/1974,,39.75833,-76.26806,https://en.wikipedia.org/wiki/Peach_Bottom_Nuclear_Generating_Station,,
Operational,CHINA,CN-16,HONGYANHE-1,PWR,2/1/2013,6/1/2013,,39.79583,121.48056,https://en.wikipedia.org/wiki/Hongyanhe_Nuclear_Power_Plant,,
Operational,CHINA,CN-17,HONGYANHE-2,PWR,11/1/2013,5/1/2014,,39.79583,121.48056,https://en.wikipedia.org/wiki/Hongyanhe_Nuclear_Power_Plant,,
Operational,CHINA,CN-26,HONGYANHE-3,PWR,3/1/2015,8/1/2015,,39.79583,121.48056,https://en.wikipedia.org/wiki/Hongyanhe_Nuclear_Power_Plant,,
Operational,CHINA,CN-27,HONGYANHE-4,PWR,4/1/2016,6/1/2016,,39.79583,121.48056,https://en.wikipedia.org/wiki/Hongyanhe_Nuclear_Power_Plant,,
Operational,SPAIN,ES-6,ALMARAZ-1,PWR,5/1/1981,9/1/1983,,39.80805556,-5.69694,https://en.wikipedia.org/wiki/Almaraz_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/ALMARAZ-1,
Operational,SPAIN,ES-7,ALMARAZ-2,PWR,10/1/1983,7/1/1984,,39.80805556,-5.69694,https://en.wikipedia.org/wiki/Almaraz_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/ALMARAZ-1,
Operational,USA,US-461,CLINTON-1,BWR,4/1/1987,11/1/1987,,40.17222,-88.835,https://en.wikipedia.org/wiki/Clinton_Power_Station,,
Operational,ARMENIA,AM-19,ARMENIAN-2,PWR,1/1/1980,5/1/1980,,40.1808444,44.1489083,https://en.wikipedia.org/wiki/Armenian_Nuclear_Power_Plant,,
Operational,USA,US-352,LIMERICK-1,BWR,4/1/1985,2/1/1986,,40.22667,-75.58722,https://en.wikipedia.org/wiki/Limerick_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/LIMERICK-1,
Operational,USA,US-353,LIMERICK-2,BWR,9/1/1989,1/1/1990,,40.22667,-75.58722,https://en.wikipedia.org/wiki/Limerick_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/LIMERICK-1,
Operational,USA,US-298,COOPER,BWR,5/1/1974,7/1/1974,,40.36194,-95.64139,https://en.wikipedia.org/wiki/Cooper_Nuclear_Station,,
Operational,USA,US-334,BEAVER VALLEY-1,PWR,6/1/1976,10/1/1976,,40.62333,-80.43056,https://en.wikipedia.org/wiki/Beaver_Valley_Nuclear_Power_Station,https://www.nrc.gov/info-finder/reactors/bv1.html,https://www.world-nuclear.org/reactor/default.aspx/BEAVER%2520VALLEY-1
Operational,USA,US-412,BEAVER VALLEY-2,PWR,8/1/1987,11/1/1987,,40.62333,-80.43056,https://en.wikipedia.org/wiki/Beaver_Valley_Nuclear_Power_Station,https://www.nrc.gov/info-finder/reactors/bv1.html,https://www.world-nuclear.org/reactor/default.aspx/BEAVER%2520VALLEY-1
Operational,SPAIN,ES-11,TRILLO-1,PWR,5/1/1988,8/1/1988,,40.70111,-2.62194,https://en.wikipedia.org/wiki/Trillo_Nuclear_Power_Plant,,
Operational,SPAIN,ES-16,VANDELLOS-2,PWR,12/1/1987,3/1/1988,,40.951389,0.866667,https://en.wikipedia.org/wiki/Vandell%25C3%25B2s_Nuclear_Power_Plant,,
Operational,USA,US-387,SUSQUEHANNA-1,BWR,11/1/1982,6/1/1983,,41.08889,-76.14889,https://en.wikipedia.org/wiki/Susquehanna_Steam_Electric_Station,https://www.nrc.gov/info-finder/reactors/susq1.html,
Operational,USA,US-388,SUSQUEHANNA-2,BWR,7/1/1984,2/1/1985,,41.08889,-76.14889,https://en.wikipedia.org/wiki/Susquehanna_Steam_Electric_Station,https://www.nrc.gov/info-finder/reactors/susq1.html,
Operational,JAPAN,JP-58,HIGASHI DORI-1 (TOHOKU),BWR,3/1/2005,12/1/2005,,41.188056,141.390278,https://en.wikipedia.org/wiki/Higashid%25C5%258Dri_Nuclear_Power_Plant,,
Operational,SPAIN,ES-8,ASCO-1,PWR,8/1/1983,12/1/1984,,41.2,0.569444,https://en.wikipedia.org/wiki/Asc%25C3%25B3_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/ASCO-1,
Operational,SPAIN,ES-9,ASCO-2,PWR,10/1/1985,3/1/1986,,41.2,0.569444,https://en.wikipedia.org/wiki/Asc%25C3%25B3_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/ASCO-1,
Operational,USA,US-456,BRAIDWOOD-1,PWR,7/1/1987,7/1/1988,,41.24361,-88.22917,https://en.wikipedia.org/wiki/Braidwood_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/brai1.html,
Operational,USA,US-457,BRAIDWOOD-2,PWR,5/1/1988,10/1/1988,,41.24361,-88.22917,https://en.wikipedia.org/wiki/Braidwood_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/brai1.html,
Operational,USA,US-373,LASALLE-1,BWR,9/1/1982,1/1/1984,,41.24556,-88.66917,https://en.wikipedia.org/wiki/LaSalle_County_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/lasa1.html,
Operational,USA,US-374,LASALLE-2,BWR,4/1/1984,10/1/1984,,41.24556,-88.66917,https://en.wikipedia.org/wiki/LaSalle_County_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/lasa1.html,
Operational,USA,US-247,INDIAN POINT-2,PWR,6/1/1973,8/1/1974,,41.26972,-73.95222,https://en.wikipedia.org/wiki/Indian_Point_Energy_Center,https://www.nrc.gov/info-finder/decommissioning/power-reactor/indian-point-unit-1.html,
Operational,USA,US-286,INDIAN POINT-3,PWR,4/1/1976,8/1/1976,,41.26972,-73.95222,https://en.wikipedia.org/wiki/Indian_Point_Energy_Center,https://www.nrc.gov/info-finder/decommissioning/power-reactor/indian-point-unit-1.html,
Operational,USA,US-336,MILLSTONE-2,PWR,11/1/1975,12/1/1975,,41.3119,-72.1686,https://en.wikipedia.org/wiki/Millstone_Nuclear_Power_Plant,https://www.nrc.gov/info-finder/decommissioning/power-reactor/millstone-unit-1.html,
Operational,USA,US-423,MILLSTONE-3,PWR,2/1/1986,4/1/1986,,41.3119,-72.1686,https://en.wikipedia.org/wiki/Millstone_Nuclear_Power_Plant,https://www.nrc.gov/info-finder/decommissioning/power-reactor/millstone-unit-1.html,
Operational,USA,US-237,DRESDEN-2,BWR,4/1/1970,6/1/1970,,41.38972,-88.26806,https://en.wikipedia.org/wiki/Dresden_Generating_Station,,
Operational,USA,US-249,DRESDEN-3,BWR,7/1/1971,11/1/1971,,41.38972,-88.26806,https://en.wikipedia.org/wiki/Dresden_Generating_Station,,
Operational,USA,US-346,DAVIS BESSE-1,PWR,8/1/1977,7/1/1978,,41.596667,-83.086389,https://en.wikipedia.org/wiki/Davis%25E2%2580%2593Besse_Nuclear_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/DAVIS%2520BESSE-1,
Operational,USA,US-254,QUAD CITIES-1,BWR,4/1/1972,2/1/1973,,41.72639,-90.31,https://en.wikipedia.org/wiki/Quad_Cities_Nuclear_Generating_Station,,
Operational,USA,US-265,QUAD CITIES-2,BWR,5/1/1972,3/1/1973,,41.72639,-90.31,https://en.wikipedia.org/wiki/Quad_Cities_Nuclear_Generating_Station,,
Operational,USA,US-440,PERRY-1,BWR,12/1/1986,11/1/1987,,41.80083,-81.14333,https://en.wikipedia.org/wiki/Perry_Nuclear_Generating_Station,,
Operational,USA,US-341,FERMI-2,BWR,9/1/1986,1/1/1988,,41.96278,-83.2575,https://en.wikipedia.org/wiki/Enrico_Fermi_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/decommissioning/power-reactor/enrico-fermi-atomic-power-plant-unit-1.html,
Operational,USA,US-315,COOK-1,PWR,2/1/1975,8/1/1975,,41.97556,-86.56528,https://en.wikipedia.org/wiki/Donald_C._Cook_Nuclear_Plant,https://www.nrc.gov/info-finder/reactors/cook1.html,https://en.wikipedia.org/wiki/List_of_nuclear_reactors
Operational,USA,US-316,COOK-2,PWR,3/1/1978,7/1/1978,,41.97556,-86.56528,https://en.wikipedia.org/wiki/Donald_C._Cook_Nuclear_Plant,https://www.nrc.gov/info-finder/reactors/cook1.html,https://en.wikipedia.org/wiki/List_of_nuclear_reactors
Operational,USA,US-454,BYRON-1,PWR,3/1/1985,9/1/1985,,42.07417,-89.28194,https://en.wikipedia.org/wiki/Byron_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/BYRON-1,
Operational,USA,US-455,BYRON-2,PWR,2/1/1987,8/1/1987,,42.07417,-89.28194,https://en.wikipedia.org/wiki/Byron_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/BYRON-1,
Operational,USA,US-331,DUANE ARNOLD-1,BWR,5/1/1974,2/1/1975,,42.10056,-91.77722,https://en.wikipedia.org/wiki/Duane_Arnold_Energy_Center,https://www.worldnuclearreport.org/Storm-Damage-Prompts-Early-Closure-of-Duane-Arnold-Nuclear-Reactor-in-the-U-S.html,
Operational,USA,US-255,PALISADES,PWR,12/1/1971,12/1/1971,,42.32278,-86.31444,https://en.wikipedia.org/wiki/Palisades_Nuclear_Generating_Station,,
Operational,USA,US-443,SEABROOK-1,PWR,5/1/1990,8/1/1990,,42.89889,-70.85083,https://en.wikipedia.org/wiki/Seabrook_Station_Nuclear_Power_Plant,https://www.nrc.gov/info-finder/reactors/seab1.html,
Operational,JAPAN,JP-43,TOMARI-1,PWR,12/1/1988,6/1/1989,,43.03611,140.5125,https://en.wikipedia.org/wiki/Tomari_Nuclear_Power_Plant,,
Operational,JAPAN,JP-44,TOMARI-2,PWR,8/1/1990,4/1/1991,,43.03611,140.5125,https://en.wikipedia.org/wiki/Tomari_Nuclear_Power_Plant,,
Operational,JAPAN,JP-64,TOMARI-3,PWR,3/1/2009,12/1/2009,,43.03611,140.5125,https://en.wikipedia.org/wiki/Tomari_Nuclear_Power_Plant,,
Operational,USA,US-244,GINNA,PWR,12/1/1969,7/1/1970,,43.27778,-77.31,https://en.wikipedia.org/wiki/R._E._Ginna_Nuclear_Power_Plant,,
Operational,USA,US-220,NINE MILE POINT-1,BWR,11/1/1969,12/1/1969,,43.52083,-76.40694,https://en.wikipedia.org/wiki/Nine_Mile_Point_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/nmp1.html,
Operational,USA,US-410,NINE MILE POINT-2,BWR,8/1/1987,3/1/1988,,43.52083,-76.40694,https://en.wikipedia.org/wiki/Nine_Mile_Point_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/nmp1.html,
Operational,USA,US-333,FITZPATRICK,BWR,2/1/1975,7/1/1975,,43.5233,-76.3983,https://en.wikipedia.org/wiki/James_A._FitzPatrick_Nuclear_Power_Plant,,
Operational,BULGARIA,BG-5,KOZLODUY-5,PWR,11/1/1987,12/1/1988,,43.74611,23.77056,https://en.wikipedia.org/wiki/Kozloduy_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-a-f/bulgaria.aspx,
Operational,BULGARIA,BG-6,KOZLODUY-6,PWR,8/1/1991,12/1/1993,,43.74611,23.77056,https://en.wikipedia.org/wiki/Kozloduy_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-a-f/bulgaria.aspx,
Operational,CANADA,CA-4,PICKERING-1,PHWR,4/1/1971,7/1/1971,,43.81167,-79.06583,https://en.wikipedia.org/wiki/Pickering_Nuclear_Generating_Station,,
Operational,CANADA,CA-7,PICKERING-4,PHWR,5/1/1973,6/1/1973,,43.81167,-79.06583,https://en.wikipedia.org/wiki/Pickering_Nuclear_Generating_Station,,
Operational,CANADA,CA-13,PICKERING-5,PHWR,12/1/1982,5/1/1983,,43.81167,-79.06583,https://en.wikipedia.org/wiki/Pickering_Nuclear_Generating_Station,,
Operational,CANADA,CA-14,PICKERING-6,PHWR,11/1/1983,2/1/1984,,43.81167,-79.06583,https://en.wikipedia.org/wiki/Pickering_Nuclear_Generating_Station,,
Operational,CANADA,CA-15,PICKERING-7,PHWR,11/1/1984,1/1/1985,,43.81167,-79.06583,https://en.wikipedia.org/wiki/Pickering_Nuclear_Generating_Station,,
Operational,CANADA,CA-16,PICKERING-8,PHWR,1/1/1986,2/1/1986,,43.81167,-79.06583,https://en.wikipedia.org/wiki/Pickering_Nuclear_Generating_Station,,
Operational,CANADA,CA-22,DARLINGTON-1,PHWR,12/1/1990,11/1/1992,,43.87278,-78.71972,https://en.wikipedia.org/wiki/Darlington_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/DARLINGTON-1,
Operational,CANADA,CA-23,DARLINGTON-2,PHWR,1/1/1990,10/1/1990,,43.87278,-78.71972,https://en.wikipedia.org/wiki/Darlington_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/DARLINGTON-1,
Operational,CANADA,CA-24,DARLINGTON-3,PHWR,12/1/1992,2/1/1993,,43.87278,-78.71972,https://en.wikipedia.org/wiki/Darlington_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/DARLINGTON-1,
Operational,CANADA,CA-25,DARLINGTON-4,PHWR,4/1/1993,6/1/1993,,43.87278,-78.71972,https://en.wikipedia.org/wiki/Darlington_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/DARLINGTON-1,
Operational,FRANCE,FR-61,GOLFECH-1,PWR,6/1/1990,2/1/1991,,44.10667,0.84528,https://en.wikipedia.org/wiki/Golfech_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/GOLFECH-1,
Operational,FRANCE,FR-68,GOLFECH-2,PWR,6/1/1993,3/1/1994,,44.10667,0.84528,https://en.wikipedia.org/wiki/Golfech_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/GOLFECH-1,
Operational,USA,US-266,POINT BEACH-1,PWR,11/1/1970,12/1/1970,,44.28111,-87.53667,https://en.wikipedia.org/wiki/Point_Beach_Nuclear_Plant,https://www.nrc.gov/info-finder/reactors/poin1.html,
Operational,USA,US-301,POINT BEACH-2,PWR,8/1/1972,10/1/1972,,44.28111,-87.53667,https://en.wikipedia.org/wiki/Point_Beach_Nuclear_Plant,https://www.nrc.gov/info-finder/reactors/poin1.html,
Operational,ROMANIA,RO-1,CERNAVODA-1,PHWR,7/1/1996,12/1/1996,,44.322222,28.057222,https://en.wikipedia.org/wiki/Cernavod%25C4%2583_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/CERNAVODA-1,
Operational,ROMANIA,RO-2,CERNAVODA-2,PHWR,8/1/2007,11/1/2007,,44.322222,28.057222,https://en.wikipedia.org/wiki/Cernavod%25C4%2583_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/CERNAVODA-1,
Operational,CANADA,CA-8,BRUCE-1,PHWR,1/1/1977,9/1/1977,,44.32528,-81.59944,https://en.wikipedia.org/wiki/Bruce_Nuclear_Generating_Station,,
Operational,CANADA,CA-9,BRUCE-2,PHWR,9/1/1976,9/1/1977,,44.32528,-81.59944,https://en.wikipedia.org/wiki/Bruce_Nuclear_Generating_Station,,
Operational,CANADA,CA-10,BRUCE-3,PHWR,12/1/1977,2/1/1978,,44.32528,-81.59944,https://en.wikipedia.org/wiki/Bruce_Nuclear_Generating_Station,,
